geneID,geneName,clstr_ID,length,contigID,BLI20_MG_001,BLI20_MG_002,BLI20_MG_003,BLI20_MG_004,BLI20_MG_005,BLI21_MG_101,BLI21_MG_102,BLI21_MG_103,BLI21_MG_104,BLI21_MG_105,BLI21_MG_106,BLI21_MG_107,BLI21_MG_108,BLI21_MG_109,BLI21_MG_110,BLI21_MG_111,BLI21_MG_112,BLI20_MT_001,BLI20_MT_002,BLI20_MT_003,BLI20_MT_004,BLI20_MT_005,BLI20_MT_006,BLI20_MT_007,BLI20_MT_008,BLI20_MT_009,BLI20_MT_010,BLI20_MT_011,BLI20_MT_012,BLI21_MT_001,BLI21_MT_002,BLI21_MT_003,BLI21_MT_004,BLI21_MT_005,BLI21_MT_006,BLI21_MT_007,BLI21_MT_008,BLI21_MT_009,BLI21_MT_010,BLI21_MT_011,BLI21_MT_012
BLI21_coassembly_000000010414_9,narG,narG-012,1227,BLI21_coassembly_000000010414,0.0561517034029298,0.0345901023811069,0.154309330795488,0.00647429135783342,0.220407054066163,0.238060690195399,0.888562657635339,0.309637648728573,0.287538814795394,0.458796583707001,0.260024873349447,0.18550319175143,0.309836237473492,0.125922393259872,0.293828664063893,0.48773591283141,0.117201103168388,0.0549824487828178,0.0950100031553379,0.0424676857308533,0.11351315740888,0.0979505287057955,0.0202873286115007,6.01282795917384,4.43706105080409,1.92650999982888,0.0576477297427455,0.0214867808031543,0.0135660975191277,0.034026859507428,0.0482123435109445,NA,0.0525011042332014,0.0129995288348528,0.0297139545085086,0.00630201874406329,0.0154040765913595,0.0145912854053401,0.0221704351519719,0.0242255694383719,0
BLI21_assembly105_000000002624_12,narG,narG-012,1227,BLI21_assembly105_000000002624,0.0592930719915752,0.0344658826993209,0.160551205252379,0.00605887479819428,0.228149574413627,0.285937867887953,0.920827987899368,0.313901316523068,0.302519539120658,0.45212954608951,0.260061365081477,0.206339187677188,0.315658050542573,0.14296645341309,0.302738400071021,0.496523718137991,0.116888991213948,0.0549921812806405,0.0950189296257044,0.0424515695354691,0.11341206907842,0.0979239955707929,0.0202924429791355,6.00917147291778,4.43779871251115,1.92571190335894,0.0576916732346607,0.0214923452298619,0.0135808743618344,0.0340297608938361,0.0482163023770159,NA,0.0525083793059476,0.0130038435835585,0.0297248317362157,0.00630449303489331,0.0154124961478834,0.0145920981378069,0.0221940130088345,0.0242390909115126,0
BLI21_assembly102_000000003007_7,narG,narG-012,1227,BLI21_assembly102_000000003007,0.0639736180352563,0.0427831597690264,0.144248877173988,0.00561681017219148,0.236761128532491,0.313422324026001,0.928931565679248,0.326091886310291,0.313339051196624,0.460481541169869,0.273108499090606,0.212768102203981,0.32561610783489,0.150896224514686,0.299421392225549,0.485379293895825,0.131395615314835,0.0550446338172758,0.0950803445448458,0.0424758744219278,0.113592950105602,0.0981337683111099,0.020317159065576,6.01543240051003,4.44221686921322,1.92673894673046,0.0577042895480406,0.0215103861825824,0.0135914889091649,0.0340262592823536,0.0482218175954698,NA,0.052561222721808,0.0130048841747026,0.02973773683489,0.00629661183773316,0.0153909676622408,0.0145730014965991,0.0221961054327008,0.0242394469435877,0
BLI21_assembly103_000000002000_11,narG,narG-012,1227,BLI21_assembly103_000000002000,0.0591147716715548,0.0406999484988921,0.153146186062698,0.00604353795799258,0.23490481734819,0.303894972989014,0.915150762244452,0.32462390741567,0.315268053214113,0.460275423122457,0.269941899757496,0.19506269653038,0.325409104860707,0.143400500091543,0.300163102307269,0.475169956054836,0.12942683374623,0.0549868279804967,0.0950141872294846,0.0424303098484193,0.11349908797997,0.0979972850634941,0.0202979765353041,6.01444667092409,4.44104993250391,1.92554455443986,0.0576482403288997,0.0214861486642452,0.0135784823942487,0.0339781102819218,0.0481662987998892,NA,0.0525139530658513,0.0129975650318368,0.0297164099608134,0.00629713168644613,0.0153975193366755,0.0145835903237787,0.0221797688628102,0.0242291974050181,0
BLI21_assembly104_000000003318_6,narG,narG-012,1227,BLI21_assembly104_000000003318,0.0690638353590117,0.0480822533076269,0.15651084524179,0.00544621023237028,0.213030835406189,0.252525910920437,0.909727470148151,0.328988362285611,0.299569739515672,0.455036176140793,0.270547447535268,0.213183923312394,0.316027525031351,0.133194634327701,0.291028333933617,0.488526772826303,0.123490512958571,0.0547314109621274,0.0947108238557244,0.0423076973745858,0.113219429883792,0.0976064290891995,0.0202170599234818,6.0154500057605,4.43888624009311,1.92696236200891,0.0575758275260239,0.0214532655984071,0.0135496062233867,0.0339513975392693,0.0481280892588968,NA,0.052300828381505,0.0129506875615904,0.0295817861795845,0.0063016840268371,0.0154089642458118,0.0145915420479173,0.0221258334430608,0.024171917307332,0
BLI21_assembly101_000000010997_2,narG,narG-012,1227,BLI21_assembly101_000000010997,0.0657768634214321,0.0408676688580841,0.120499340920151,0.00338678016572221,0.209486684055551,0.242301400886531,0.925397984042593,0.345746370676301,0.303341895809851,0.453671568387077,0.28603447556141,0.232405451314918,0.305490270502898,0.126825074070159,0.302084758793988,0.511889117188146,0.123933905360986,0.0547182365686756,0.0945696767367683,0.0422985737337448,0.112910642066215,0.097420585601911,0.0201579538035884,6.0121420290877,4.43509515129869,1.92274855839012,0.0575454548007877,0.0214535806965147,0.0135560787439066,0.0339698328135079,0.0481433094095218,NA,0.0523561788679376,0.0129524842877622,0.0295944803593518,0.00628564080697403,0.0153856400682106,0.0145461289690579,0.02211628535909,0.0241570560864455,0
BLI21_assembly106_000000001543_10,narG,narG-012,1227,BLI21_assembly106_000000001543,0.0579183402074554,0.0358714605908417,0.155499062985778,0.00683753684455914,0.233842106055304,0.291122196130809,0.908760958818026,0.318630619183378,0.310597677822384,0.465257332863265,0.264140923212549,0.200662357677353,0.323174074041643,0.141678327117608,0.305716032962491,0.492728521845147,0.12437440686078,0.0550511364512254,0.0951105227491167,0.0424922612814752,0.113735043748461,0.0981323205217577,0.0203266445625925,6.01360201694107,4.43678934251515,1.92613598417009,0.0577382445895415,0.021517230670032,0.0135918882759164,0.0340265593922438,0.048243324852688,NA,0.0525761186525792,0.0130125974461402,0.0297477525878043,0.00630380450329748,0.0154102319218342,0.0145980466725709,0.0222044136315088,0.0242484936663118,0
BLI21_assembly102_000000004854_2,narG,narG-013,1227,BLI21_assembly102_000000004854,0.0644363997206991,0.0255401267688035,0.0512926831640705,0.00749847549928789,0.131344624716478,0.147485999669743,0.841756435414686,0.640688902986401,0.135281770410129,0.619837821469267,0.614820758037369,0.0569088677576957,0.493192975210952,0.0576173276503567,0.565632555754701,0.512512148525595,0.222888804455911,0.102162496335903,0.104504164979876,0.0295484343804715,0.088739607773147,0.0736003262333324,0.086347926028698,2.11654102980909,1.67468158879439,0.783758215619171,0.0329738797417375,0.0430207723651648,0.0226524815152748,0.0127598472308826,0.0482218175954698,NA,0.0408809510058507,0.0173398455662701,0.0396503157798534,0.00995639153617881,0.0230864514933612,0.0123861768920194,0.0295948072436011,0,0.00630973704352534
BLI21_assembly103_000000043179_2,narG,narG-013,845,BLI21_assembly103_000000043179,0.027345320265854,0.00638879367938609,0.0401756537418457,0.00544870882387326,0.124463193979164,0.0814526308747002,0.68458047295207,0.537312644156301,0.0812357467972947,0.537158196067404,0.438324625685073,0.0363144521377275,0.403988126410931,0.0505453070285241,0.380401077560481,0.385349053504768,0.280932572207494,0.0623851260110058,0.0409661413954844,0.0111887838404107,0.0686914791614619,0.0555592690572295,0.0306109491455048,1.42625236342165,1.49059888432681,0.489180340234805,0.0249266118675861,0,0.00682971886232631,0,0.0518614623681915,NA,0.0352984923292282,0.0131357322760511,0.0224819144316233,0.0190473301320699,0.0116175626838653,0.00879378651257635,0.0335178779540856,0,0.0315494955368779
BLI21_coassembly_000000028588_5,narG,narG-014,1221,BLI21_coassembly_000000028588,0.0358793659321361,0.0103882439340307,0.0293784135487639,0.00242145890875803,0.0355391146152577,0.0338213733791021,0.118780933551931,0.13644208491685,0.0320105545328959,0.119917407339934,0.0929552456152606,0.0250368316529759,0.0794915428863385,0.010523689966488,0.0953443048857381,0.0505694277909666,0.0455455817423384,0.4283884594486,0.525331054255789,0.105810890895729,0.593421028493471,0.72623515503393,0.265133882804658,0.727597660646105,0.926406275541016,0.262591571104187,0.215264085792001,0.29161586190381,0.145472993644802,0.0641397903994508,0.103860367449744,NA,0.170072663818222,0.0871281442994884,0.134426856889771,0.050685367921661,0.0929156667713699,0.0674759520448274,0.133730990199079,0.138007565893392,0.0996358694521032
BLI21_assembly106_000000031957_1,narG,narG-014,791,BLI21_assembly106_000000031957,0.033749502093261,0.00504783725711579,0.0249433495023413,0.00609652729648129,0.0387646434734698,0.0392213966436232,0.1129100654464,0.122231198802114,0.037101658452457,0.0904407414352073,0.107960048250293,0.019540967658615,0.0770816963591327,0.0081752336712441,0.104677190336262,0.0358439180556314,0.0506063460468151,0.336873787667323,0.375755472724276,0.0997918195188277,0.594392820551806,0.800204192689162,0.264389514447161,0.541973930972579,0.828763870923906,0.1052904971858,0.215520998812819,0.333058459807286,0.169498498108838,0.0415249590692567,0.11200534633804,NA,0.114361831643643,0.0780617791898722,0.121384363413762,0.0719809196508321,0.0877281773276855,0.0806372101403768,0.10856007785883,0.144634953698456,0.110774056363097
BLI20_assembly002_000000033337_1,narG,narG-025,957,BLI20_assembly002_000000033337,0.182243316777684,0.819036483078467,0.0563896446142819,0.0893966612551749,0.102700424691436,0.0365788852434453,0.100389525314149,0.172563217141724,0.0432428172836742,0.0150164162838901,0.013122353324915,0.049381663289544,0.0610591536674766,0.0127395899147056,0.0336249799477969,0.0611992371672512,0.132743221715321,0.0240062100836884,0.0267656108460443,0.00972539316659106,0.0299209094899269,0.0322270478103509,0.006665007803916,0.146206982239075,0.200505902626425,0.128108153967615,0.021671041707688,0.0141236266532112,0.00594186804342461,0.0223083886049102,0.0180573563597209,NA,0.00768611683353768,0,0,0.0165580834168464,0.0100943093207882,0.0076240473353422,0.0150630889644479,0,0
BLI20_coassembly_000000054213_2,narG,narG-025,1145,BLI20_coassembly_000000054213,0.126974884156859,0.569237422951512,0.0644372341087008,0.0969636904966062,0.0708612732446832,0.0291356077502674,0.0694617444802387,0.158243217715387,0.0476882458099645,0.0211501112818724,0.0272445922485545,0.027602599000767,0.0533869556988161,0.0081210550903939,0.0334155453629053,0.0323006151745645,0.106775125668106,0.0222351852006647,0.0247797025415173,0.0079593271207478,0.0244824323514126,0.0396256024226125,0.00546329706057874,0,0.164436177037088,0.105639487732116,0.00888070809943139,0.0231574918917505,0.00487338724294861,0.0183065427725231,0.0148173176363067,NA,0.0188786486724459,0,0,0,0.00829470516791148,0.00966500588912172,0.00796098213308762,0,0
BLI21_coassembly_000000185739_1,narG,narG-026,1126,BLI21_coassembly_000000185739,0.0169450266576323,0.0827937331488978,0.00828480906337336,0.015756495263981,0.0277945393214508,0.0394875209916584,0.020632815213124,0.00589189695259318,0.0695049097425928,0.00230112930172295,0.0192245585772405,0.0886568704791539,0.00385155949824825,0.0371852662746586,0.00979911436248714,0.00770234296694879,0.00895023294272231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
BLI20_assembly002_000000012516_2,narG,narG-027,1088,BLI20_assembly002_000000012516,0.277205774027475,0.48057949889351,0.0764597224066477,0.050805437902775,1.99458176002734,2.10832584489859,0.256846851905377,0.214405197906468,2.30493716861286,0.0675905359534936,0.0714614939421519,2.3355220419796,0.177882202360564,1.20027170509439,0.0986809911841788,0.263071337801858,0.18613983922713,0.529285517924143,0.394691750150442,0.0400080766834155,0.350016368281113,0.656560109366986,0.034698307686256,15.9898301386059,24.7468184145159,6.20067763661547,0.159646482600618,0.244954547669913,0.0618620505709142,0.0435461904759448,0.141045889679941,NA,0.0199845143945726,0.0296990934477049,0.00564970679712438,0.0287089729440299,0.0525549274609787,0.0794422330368424,0,0,0.00594348604838267
BLI20_coassembly_000000088323_1,narG,narG-028,1079,BLI20_coassembly_000000088323,0.134839503584827,0.162287985857613,0.776440356180895,0.118407625566412,0.134636516366933,0.00724731642522426,0.0183914811765254,0.0785557163017625,0.0163706444615403,0,0.0184025489839979,0.0313773555255628,0.0276515499874236,0.0218744961791181,0.0229009114824273,0.0829050944342369,0.0216865758228517,0.0399648262381716,0.015623885940413,0.00214751871190265,0,0.014109608120322,0.0175003211564658,0.0648257369697073,0.254958262745777,0.265879443205176,0.019160994127076,0.0247338771712678,0.00520399267540758,0,0.00791016941234822,NA,0.00672258443350244,0.0199864127326779,0.0345698573407904,0.00848441725686322,0,0.0067772434283751,0,0,0
BLI21_coassembly_000000221428_1,narG,narG-030,1025,BLI21_coassembly_000000221428,0.16241602114971,0.346613916951071,0.0792907717111258,0.118366356916015,0.39079516872587,0.0127834971634462,0.0927550100608901,0.109176087430383,0.0282029419927942,0.0236037695929342,0.0730514459548417,0.0497396365418051,0.0210763550013901,0.0136087073043828,0.033146669411967,0.0551272833940221,0.0463255988550542,0.00418886759930185,0.0247917369895014,0.0135206917313094,0.0138387315111363,0,0.00617367671939652,0.0677432849010747,0.0830035362770007,0,0.0100406554563487,0,0.00550531821988022,0,0.025154570850932,NA,0,0.010574129870962,0.00603735405838583,0.00768264835408925,0,0,0.00900377169126448,0,0
BLI20_coassembly_000000028883_4,narG,narG-032,1006,BLI20_coassembly_000000028883,0.0259577475088123,0.0879147150114823,0.0245333970120498,0.0097688981957203,0.118990148602123,0.00234090152475372,0.0187572391287486,0.0169078793607428,0.0126906229007496,0.0132070254928264,0.00334353928437004,0.010744445384116,0.00269276471974473,0.000778754125129225,0.00571170117675733,0.00502347417787523,0.0124555884120826,0.0256356466463914,0.0421353726450127,0.0206624794245832,0,0.0152258132609757,0,0.345993881572401,0.127146391602692,0.161961337432019,0,0,0.00561320393824497,0,0.00853073033468069,NA,0.0435296954211566,0.0269733347079438,0.036960645953764,0,0.0191099542882372,0,0.00917368644639176,0.0100161243319397,0
BLI21_assembly106_000000029577_2,narG,narG-033,999,BLI21_assembly106_000000029577,0.0254197962847858,0.00459101277042996,0.0344058649295997,0.00391546402155223,0.0971784602870837,0.0662331108862725,0.594147438063295,0.446216951407412,0.0813871337285334,0.378356322426295,0.387006507864391,0.0427020725504718,0.357985264586295,0.0427955542688983,0.331902872498717,0.380349677569544,0.214470951900538,0.0686710335122147,0.0623942619969857,0.0162442440629923,0.0338994488927356,0.0615411156099693,0.047113923678951,1.60284910016007,1.51192970878294,0.570646390260992,0.0207021104362874,0.013488855157396,0.00567652209212856,0,0.0604237440241005,NA,0.0366398551678216,0.0108946523247428,0.0186615798468036,0.0158144998671777,0.00965374605027911,0.00400044626262281,0.0278418427368949,0,0.016876717577022
BLI21_coassembly_000000065346_1,narG,narG-034,990,BLI21_coassembly_000000065346,0.0236498478458995,0.0412962505883209,0,0.00745096481555356,0.0353384704599532,0.0103129719876164,0.0108036346780389,0.0473649358335987,0.0747995630332968,0.022851420743914,0.0282829553449715,0.126558611543864,0.0378459452869573,0.00764227657556664,0.0311054850422313,0.00985953789488287,0.0368583622028616,0.0260900463818506,0.0514599077246092,0.023398382722819,0.086195917600611,0.0619471286027097,0.044847576064984,0.210886640237211,0.387532344758914,0.164510108068393,0.0104233452816025,0.0543406214963684,0.0114267895624721,0.0107548514678007,0.008701710922003,NA,0.0221410078154947,0.0109789237875151,0.00626733819129317,0.0159505670246403,0.0194697592066806,0.00737327506516592,0.0467277228027397,0,0.0132018042473233
BLI21_coassembly_000000249742_1,narG,narG-036,943,BLI21_coassembly_000000249742,0.00940647362473143,0.0430054822875499,0.020832732816256,0.0112457565701883,0.0291055419426132,0.0273136542120639,0.0304727495646681,0.0294362333937765,0.0468264761745865,0.0331002109150743,0.0212907554000963,0.0238478885836659,0.0160885959821595,0.0108272658799289,0.0227882000382859,0.00721524728405474,0.0391263636239173,0.0781205417506232,0.0815466315488606,0.0346321055894754,0.0303652636450018,0.0163646416164651,0,0.148489068961964,0,0.086818757704864,0.0110161000306925,0.028708277047866,0.0181063085703363,0.0113630548221563,0.0197227530115031,NA,0.00779920053067394,0,0.0198706397420731,0.025285574306939,0.0617078908574551,0.0194715430487452,0,0,0.0209279444994043
BLI21_assembly103_000000027749_1,narG,narG-037,937,BLI21_assembly103_000000027749,0.041896041453003,0.0106708724936304,0.0535177914209361,0.0106098665673523,0.0513105790760882,0.12185650298454,0.223765277767155,0.190144481043991,0.117874742845521,0.0593638500647995,0.0762252769941532,0.0800211537930235,0.0427468306935084,0.049193676710457,0.0875915404804672,0.178584839891141,0.119024941452764,0.00925736494132207,0.182513149202745,0.0124429213601723,0,0.0329840272533962,0.00682034761676964,0.299186440190278,0.137530018563736,0.0873664347255328,0.0110951009986353,0.0144558538749454,0.00608572315420825,0.0171328588282929,0.0369817319437422,NA,0.0471450853232953,0,0.0133433651814629,0.0169599266226173,0.0207036763028806,0.0195957252746114,0.00995074660498697,0.0434419384075231,0
BLI20_coassembly_000000109894_1,narG,narG-038,909,BLI20_coassembly_000000109894,0.0568064627148181,0.0573349214692107,0.186313902498234,0.039205430432783,0.0195872729533405,0,0.0344134298449122,0.0197331016286606,0.0238472471349226,0.00858853094334098,0.00531496574921087,0,0.0255559450984396,0.00371377556842286,0.00907944951210952,0.0377430474975822,0.00481165537912209,0,0,0.00257501832397053,0,0,0.00704441203364131,0.07748153379602,0,0,0,0.0448467961052072,0,0,0,NA,0,0,0,0,0,0,0,0,0
BLI20_assembly002_000000040165_1,narG,narG-039,861,BLI20_assembly002_000000040165,0.171520776372638,0.697235508724727,0.135421063461853,0.088604413228485,0.0788014555817749,0.0125618514445807,0.0641736938205329,0.116826843967488,0.0386620820535002,0.028829701092023,0.0388993493091198,0.0239236439582023,0.0263568786613084,0.027084750824867,0.0411848922019221,0.0417549727152533,0.123760548128731,0.071301540032098,0.060225558987223,0.0136973978014612,0.084239433880919,0.0362765727907743,0.0299858949383146,0,0.171538138678787,0.28761149111292,0,0,0.00668364856693012,0,0,NA,0.0259625899769409,0,0.0293596754424459,0,0,0.00856905107217937,0,0,0.0270183253750139
BLI21_coassembly_000000304552_1,narG,narG-040,825,BLI21_coassembly_000000304552,0.222660170262519,1.00045399914005,0.134366763742723,0.114168340279456,0.0964381086591955,0.0322895037987271,0.109909674553642,0.215450963690625,0.0394886177124228,0.0394365906880682,0.0155274148667805,0.0195124562350956,0.0580843507737219,0.0108496153491821,0.0440388116384783,0.0469608975967637,0.161768809576978,0.032046732593311,0.0315614896808747,0.00575728489324539,0.0352980147981154,0.0760570591930689,0,0,0.210871019662022,0.150795794712074,0,0,0.00700627060019408,0,0,NA,0.00906378513711503,0.00675130813353527,0,0,0,0.00904055062443844,0,0,0
BLI20_assembly002_000000022472_1,narG,narG-042,808,BLI20_assembly002_000000022472,0.0491112993604714,0.362011310923678,0.443151378681752,0.0791384152921861,0.177825079180555,0.00860339815156381,0.175891426588381,0.0424621760722251,0.0189479919097871,0.0357687430447633,0.104450911264104,0.0026152486117198,0.0492465073397549,0.0128795221773114,0.0446020573242934,0.101898455262872,0.11097680765857,0.0328404858196767,0.0323459671201789,0.0117822896631447,0,0.0584711574981863,0,0.250935574882952,0.269715299275273,0.434779682644448,0.0786735275570485,0.0170758455722497,0.0430703827761181,0,0.0395714530178136,NA,0.0111958276371048,0.0346281298996661,0.00788851339596417,0.040057457271452,0.0243841779988676,0.0116086168388867,0.0117524334048762,0.0384521433291186,0.0165883338352876
BLI21_coassembly_000000261532_2,narG,narG-043,805,BLI21_coassembly_000000261532,0,0,0.00535787100236549,0.0407595484352268,0.0258492128390746,0.0766493849767164,0.00631123395152177,0,0.0754193871743827,0.0267869506169098,0.00978882234944528,0.0902552131214323,0.0190909647164976,0.0997081755931476,0.0141590434565631,0.0135085757033425,0,0.0164533273547895,0.0108006787345569,0.00591313548447418,0,0,0.0322541349118664,0.618953737576465,0.541068984892843,0.257884404238148,0.0920540629413971,0.0684801482247105,0.0287702460626387,0.0135501508635107,0.0219080641707479,NA,0.0186135275445691,0,0,0.06036215598151,0.0245218979172469,0.0371230083142817,0.0588911498872943,0.038557077659819,0
BLI20_assembly005_000000009640_5,narG,narG-044,718,BLI20_assembly005_000000009640,0.082311276481049,0.406406560722073,0.517783503162183,0.122590103332668,0.191689330590943,0.0109209064788741,0.207244900080499,0.0898139904404227,0.00813578824859664,0.0461457073563373,0.0523736673899302,0.00497958219608943,0.0489769537849839,0.0190616813061859,0.042513897381241,0.10057991989282,0.117668845301092,0.0749238703343999,0.0614208572650731,0.0134587965836985,0.0206207576208526,0,0,0.201807169934771,0.278321264884693,0.352454389229741,0.0600025773178078,0.0584386336914722,0.0245190874893432,0,0.037342396678947,NA,0.0528674387759154,0.00787764730736635,0.0538382118288878,0.0114691813459311,0.0279285476936683,0.0105585596100756,0,0.0291592566624222,0
BLI21_assembly101_000000082993_1,narG,narG-045,678,BLI21_assembly101_000000082993,0.0102859626719229,0.0127773090741482,0.00754356176224876,0.0327925743945421,0.0462073516132934,0.0917125003251036,0,0,0.0582446256175659,0.0156796536537145,0,0.0505269404009819,0.0405661360363514,0.112968921248297,0,0.00350660464476308,0,0.106116166841713,0,0.0143516697421829,0.0437980782392081,0.0235691290470479,0.00970005843883546,0.860795343847013,0.525831080152799,0.498749182694175,0.0640081417524529,0.187346620238112,0,0.0164674596464535,0.0266135008076366,NA,0.0225942391898584,0.00841701906053309,0.00957687044899299,0.0855400232334595,0.059637068361636,0.0618010503927701,0.0142974423831953,0.0155771901058879,0.02019303933455
BLI20_assembly001_000000027268_2,red_dsrA,red_dsrA-000,447,BLI20_assembly001_000000027268,0.207192788194642,0.0556950513212851,0.035710013768931,0.0628280216397092,0.0114730241970943,0,0.113535960836378,0.6203440647807,0.00539266779400832,0.0500316641470969,0.762271952815579,0.0104043238191095,0.0832884742488502,0,0.650791178387006,0.136708853944567,0.373982269606289,279.162439409183,248.457570392483,73.6842324570231,517.185825956518,863.055696278083,227.818494863885,2.83033125541495,1.71847148108667,4.96971952378609,208.515958499159,223.199269467718,90.1294189238738,35.2595485929905,38.4930268944542,NA,276.604682640556,248.383186798877,250.58081971231,19.7649753214576,27.7434823375385,21.2516240444656,131.006512081742,165.366845766907,100.304006118881
BLI21_coassembly_000000014024_7,red_dsrA,red_dsrA-001,437,BLI21_coassembly_000000014024,0.0603197054605553,0.0299927270817161,0,0.0119250512038108,0.00137408339779374,0,0.0340899483017686,0.384092452094222,0.00134429638411091,0.0629846918968761,0.357065112469072,0.00282707204473978,0.0668811389628492,0,0.29686850436093,0.0473394453496488,0.24409814436775,37.6795771305497,35.2185638876921,10.9750555778875,84.8929209107325,122.051495183081,38.7981259784793,0.54461832410921,0,0.409256051274323,29.7428252904496,33.4690897459575,12.7009179134124,6.53393411240738,4.66668242600112,NA,77.0937712870175,51.0214827049558,54.048182944518,8.90554270571265,12.9942922544563,8.28482996780243,29.8450883115555,36.3606492304237,24.8658407776301
BLI21_assembly105_000000119940_1,red_dsrA,red_dsrA-001,437,BLI21_assembly105_000000119940,0.0953477078895043,0.0237490319125144,0.0229903508110693,0.0194690694422719,0.00489585600248559,0,0.132838475872894,0.802085172118432,0.0165451595847548,0.204041783114641,0.570894629420325,0.00707765934627321,0.148929838413037,0,0.610529356466494,0.0556834519910002,0.366005627296003,57.9754454955245,54.9595371131701,16.8343111311692,110.312369933307,161.461190064082,50.3707303969867,0.905899803748708,0.110565004107532,1.04141581606673,52.8697030769836,58.7128759995688,22.6516677908756,19.2930977046906,18.0912983136957,NA,121.273657316888,85.6459251406839,88.5774479263669,19.6247295285456,26.2501027561664,19.8597897278014,51.9895598507808,63.4603349050601,43.0871713034919
BLI21_assembly103_000000004820_1,red_dsrA,red_dsrA-001,403,BLI21_assembly103_000000004820,0.0791456612456649,0.0600966216793946,0,0.0172645207068564,0.00107045165432455,0,0.0501053763612365,0.457802003505688,0.00163929553909598,0.0857992274260081,0.489602122084733,0.00441206252161178,0.100625614800602,0,0.36336990097589,0.0617203759151123,0.267628551600648,44.0516865388244,42.974956940364,13.2260056749221,97.2306004882481,140.79820966208,43.5319335280422,0.605829445478516,0,0.345901245444433,37.2655978526332,41.7152950862845,16.0990456657952,11.8834861392588,9.25399188540289,NA,94.4120163939809,62.3442300166455,64.7376738727316,15.4231401272384,20.2793179785427,13.9303061543115,36.3300400715309,42.5029517391929,29.9432966683067
BLI21_assembly106_000000006821_5,red_dsrA,red_dsrA-001,437,BLI21_assembly106_000000006821,0.0929313338724068,0.034119815105424,0.00141370609691485,0.0210209128452609,0.00135508975865541,0,0.0515622987936166,0.493044081728685,0.00363158581526061,0.0949667271896968,0.459774296961261,0.00558525059345722,0.0874702404027793,0,0.367821786295224,0.0555885632264647,0.296413495785446,49.6168785763468,47.3665265707737,14.4538336550075,104.670900451109,151.589230715605,47.6252825775094,0.726462672880307,0.110483595032907,0.93793313281097,44.273439839312,48.3485586569851,18.9964503610994,14.4337730861288,12.69399917371,NA,105.417830884434,71.681675693505,75.4431363761332,16.7641274288762,22.8625725429294,16.9756764096964,43.1342017675781,52.4629684552506,35.7683222906963
BLI21_coassembly_000000497229_1,red_dsrA,red_dsrA-002,437,BLI21_coassembly_000000497229,0.212294251273486,0.0795334424133958,0.0710875973860741,0.0683518098574126,0.0127265958625691,0,0.121751501203032,0.809638952254594,0.021739609074974,0.111199471812182,0.74952021059537,0,0.110197238022022,0,0.737500485906381,0.150181585091069,0.446614855307394,282.875744022109,254.121078003674,73.1842327780113,525.547391933354,876.913552501459,233.978324187161,3.449249386025,1.87859351810703,5.63108863525635,209.347180898414,225.207488659423,91.8256567456936,30.4158884637014,35.0438665787044,NA,278.203016832169,249.708318674237,250.571663530007,14.4640393209589,22.4160670598676,16.7255456577677,129.17923044097,166.163449371915,100.653083890767
BLI21_assembly102_000000074534_1,red_dsrA,red_dsrA-002,437,BLI21_assembly102_000000074534,0.182015281206247,0.0630349828205113,0.0623483829884609,0.0622876976393753,0.0115259881192104,0,0.157003660833707,0.891993826604433,0.0179145355588973,0.120093245446036,0.850128359689539,0.00918397411413516,0.134377746938425,0,0.831151512234781,0.183770392945755,0.4935706420958,299.968268633456,268.629308911967,78.1829483190696,556.690001017227,924.511222529518,248.957026891458,3.45412581444485,1.99660178092989,6.36345938809078,227.480892743421,242.6635208028,98.479528263693,41.2381521705282,44.8498125117771,NA,310.747740351359,272.608201777721,276.061132449547,24.6851634058681,35.1765351960624,27.9533334203615,147.018763899705,186.77284942792,113.335708390765
BLI21_assembly103_000000022825_4,red_dsrA,red_dsrA-002,437,BLI21_assembly103_000000022825,0.207598018789857,0.0631520749400445,0.0677254781675459,0.0549873983231622,0.012382866282943,0,0.136011502683685,0.720295690044711,0.00826892385237587,0.0621110501372376,0.793460177922669,0,0.0956745144723209,0,0.717977256355609,0.152118449510434,0.385170330610117,286.12830700572,257.149691869459,74.1570580571404,529.144274907095,883.823812210495,236.32363680109,3.27058016085435,1.88407243789924,5.83031180836855,213.800773512171,228.382461551729,93.2910834057198,34.3448915926667,38.0856802525451,NA,282.735793607249,253.29367412376,254.221516133126,18.3666561863059,25.9638107870378,19.9072219285063,133.428037052069,169.460792739931,102.289800525604
BLI20_coassembly_000000266488_1,red_dsrA,red_dsrA-002,371,BLI20_coassembly_000000266488,0.188010733320339,0.0808599337845997,0.0446888842655749,0.0549588337212999,0.0134531550472993,0,0.143515518554317,0.68431679032885,0.00689796760895584,0.0522084174907036,0.82676538495565,0.0123769686986194,0.0866325246765776,0,0.682817016747081,0.176806287310156,0.454608800090163,379.837822656254,337.038471397987,100.620420548535,704.833650626492,1181.62743732906,311.444070446481,3.84132941012052,2.19392188795423,7.08565803881047,282.006137414872,302.576440631197,121.748840936706,45.4037713655087,50.6257694076221,NA,373.051828229481,338.106921857879,340.202674365054,25.9440129625849,35.7990836470545,27.8221371689273,174.812288766865,222.300203991355,135.608252130041
