"bin_id","assembly_id","hgca_id","cluster_ID","hms_id","completeness","contamination","strain_het","genome_length","contig_count","N50","mean_contig_length","longest_contig","GC","predicted_genes","gtdb_tax","meta_code","gyrB-BLI20_MT_001","gyrB-BLI20_MT_002","gyrB-BLI20_MT_003","gyrB-BLI20_MT_004","gyrB-BLI20_MT_005","gyrB-BLI20_MT_006","gyrB-BLI20_MT_007","gyrB-BLI20_MT_008","gyrB-BLI20_MT_009","gyrB-BLI20_MT_010","gyrB-BLI20_MT_011","gyrB-BLI20_MT_012","gyrB-BLI21_MT_001","gyrB-BLI21_MT_002","gyrB-BLI21_MT_003","gyrB-BLI21_MT_004","gyrB-BLI21_MT_005","gyrB-BLI21_MT_006","gyrB-BLI21_MT_007","gyrB-BLI21_MT_008","gyrB-BLI21_MT_009","gyrB-BLI21_MT_010","gyrB-BLI21_MT_011","gyrB-BLI21_MT_012","hgcA-BLI20_MT_001","hgcA-BLI20_MT_002","hgcA-BLI20_MT_003","hgcA-BLI20_MT_004","hgcA-BLI20_MT_005","hgcA-BLI20_MT_006","hgcA-BLI20_MT_007","hgcA-BLI20_MT_008","hgcA-BLI20_MT_009","hgcA-BLI20_MT_010","hgcA-BLI20_MT_011","hgcA-BLI20_MT_012","hgcA-BLI21_MT_001","hgcA-BLI21_MT_002","hgcA-BLI21_MT_003","hgcA-BLI21_MT_004","hgcA-BLI21_MT_005","hgcA-BLI21_MT_006","hgcA-BLI21_MT_007","hgcA-BLI21_MT_008","hgcA-BLI21_MT_009","hgcA-BLI21_MT_010","hgcA-BLI21_MT_011","hgcA-BLI21_MT_012","total-BLI20_MT_001","total-BLI20_MT_002","total-BLI20_MT_003","total-BLI20_MT_004","total-BLI20_MT_005","total-BLI20_MT_006","total-BLI20_MT_007","total-BLI20_MT_008","total-BLI20_MT_009","total-BLI20_MT_010","total-BLI20_MT_011","total-BLI20_MT_012","total-BLI21_MT_001","total-BLI21_MT_002","total-BLI21_MT_003","total-BLI21_MT_004","total-BLI21_MT_005","total-BLI21_MT_006","total-BLI21_MT_007","total-BLI21_MT_008","total-BLI21_MT_009","total-BLI21_MT_010","total-BLI21_MT_011","total-BLI21_MT_012"
"BLI21_assembly102_anvio_bin_0033","BLI21_assembly102","BLI21_assembly102_000000003081_11","BLI_hgcA_clstr_0063","BLI_hgcA_HMS_0009",80.42,2.22,83.33,3015399,584,6109,5163,28905,56.9,3102,"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__","SRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10506068946384,0.237242235046919,0.0478988214370884,0.115028173551738,0.123704947225758,0.0250821526545403,0,0,0,0,0.106369879752006,0.0218377123704305,0.211061647701409,0.272000406913917,NA,0.0289196659439275,0.0656719771495244,0,0.0309338337248462,0.0372469623750463,0.027677455567553,0,0,0.0505923234862579,2428.08679841087,3082.94324541487,1263.82666756864,3020.24998310941,3165.27337845377,1955.4155504241,2047.09185913932,1733.17463846128,2670.98314617662,4649.70422580261,5038.85980562091,1500.27939963292,4540.9246962791,5544.62777319758,NA,1609.20141676555,1217.65904310952,1637.00005400095,2182.20743598152,2467.3852056425,2383.42116286729,1159.07395016109,1251.05370245125,1419.76824789081
"BLI21_assembly102_dasTool_bin_0026","BLI21_assembly102","BLI21_assembly102_000000001023_1","BLI_hgcA_clstr_0054","BLI_hgcA_HMS_0001",89.19,2.9,57.14,5671194,506,17349,11207,83232,64,4531,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",0.562561081155542,0.804996813655249,0.179938357334694,0.472513974524141,0.698464332052743,0.210740952932649,0.4242968100164,0.571452750796388,0.700121611444928,0.366283318359203,0.378829401273292,0.234288048145698,0.417513164243556,0.423290323900983,NA,0.410309432352821,0.325578323848503,0.295139390864181,1.37248466291724,1.07738313186069,0.966831135807033,0.694343144949319,0.868422927798511,0.443360449759405,0.0786793025297258,0,0,0,0,0,0,0,0,0,0,0,0,0.0731167899543629,NA,0.125376025054537,0,0,0,0,0,0,0,0,6066.48219823749,6995.46374345941,2176.87609761693,5048.72093022431,6010.65552314482,2534.2300581492,281.730734487763,273.685971186434,510.342358117258,950.547645571452,936.609504412701,559.613481853829,2476.62769001774,2770.5932915441,NA,2359.86240759244,1638.68100947211,1996.13444124852,1219.77448118344,1164.21723491573,1140.49172435118,1105.89729974457,1119.23865872238,646.044852758152
"BLI21_assembly102_dasTool_bin_0076","BLI21_assembly102","BLI21_assembly102_000000003081_11","BLI_hgcA_clstr_0063","BLI_hgcA_HMS_0009",86.91,4.3,60,3940130,746,6290,5281,28905,57.2,4057,"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__","SRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106043442415241,0.23964867217004,0.0483550219485347,0.116218848918664,0.124786231594978,0.0254002134942229,0,0,0,0,0.107238449466602,0.02197693811667,0.212218334795812,0.274870810753989,NA,0.0289939451822657,0.0659407092102815,0,0.0309897180444743,0.0372850914428127,0.0276926614166589,0,0,0.0507263860520441,3230.27313915806,3720.74607041232,1490.60991616895,3500.71145182536,3968.942909558,2279.96905432592,2807.38514862203,2174.67240842631,3764.12960671463,5827.37415139849,5423.46348223766,1929.82526776898,5483.52875049114,6607.57657929178,NA,2024.738416758,1571.52673675394,2040.25633465858,2733.5101837929,2984.95774157219,2902.60666911006,1574.09362842899,1627.70758192258,1750.37282556514
"BLI21_assembly102_dasTool_bin_0080","BLI21_assembly102","BLI21_assembly102_000000005189_5","BLI_hgcA_clstr_0052","BLI_hgcA_HMS_0010",88.51,2.7,100,5092167,664,11435,7668,65264,62.1,4191,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__","OB_FERM",0.10469975666388,0.086816333805591,0.0385632141032532,0.0545106735901911,0.0783930234244009,0.0162023323381282,0.0880391002276627,0,0.207494880218754,0.144224631348516,0.0512862940679831,0.0428978296335856,0.243754318037655,0.373424548843842,NA,0.166640058615978,0.117270875978052,0.117818730051324,0.189247081972809,0.194402795264229,0.228962173543327,0.174281706822999,0.228390479444166,0.0903667012907968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330562363751739,NA,0,0,0,0.0298213544955469,0,0,0.102726685172671,0.0371843893280288,0,901.872293728592,985.32607502758,338.923167811765,690.859596087134,886.931917826667,305.434594747583,236.170644625802,166.505791186745,311.617579409477,510.113095458192,463.041094825956,204.08439677877,2642.33470726903,3018.99075056442,NA,1848.40778614708,1241.43271385712,1463.63058063244,4128.07689096289,5142.08341928102,4100.94728412824,4085.24919386861,4239.28317245728,2223.02862248363
"BLI21_assembly102_dasTool_bin_0086","BLI21_assembly102","BLI21_assembly102_000000001292_5","BLI_hgcA_clstr_0059","BLI_hgcA_HMS_0003",93.06,1.35,0,5274281,233,36667,22636,132140,61.9,4159,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__","OB_FERM",0.264504648414013,0.0651122503541932,0.0593280216973126,0.290723592481019,0.117589535136601,0.153922157212218,0,0,0.0518737200546885,0.144224631348516,0.27352690169591,0.0357481913613213,0.189586691807065,0.252610724217893,NA,0.342537898266178,0.310422907000725,0.314183280136865,0.139445218295754,0.218703144672257,0.109901843300797,0.360182194100865,0.317208999228008,0.156087938593194,0,0,0.00953765720749795,0.0573298484236673,0,0.0250690728918186,0,0,0,0,0,0,0.0418943843347309,0,NA,0.0572331760108568,0.0650669428673668,0.0486049104028083,0,0,0,0.0351038113949624,0,0.0250422863894211,1031.8597411894,1306.25571566854,330.949794594728,1167.81337733859,1530.19047978077,526.605975895891,280.949800399239,344.22719452622,390.454859395317,1569.87705232467,1492.92911870422,754.279155054859,2868.9208950789,3156.26995391165,NA,4712.02235688909,3157.36671003654,3711.38628912046,2297.14040241001,2898.92090460983,2470.56215326174,4194.2377701037,4528.5589659496,2270.39808080061
"BLI21_assembly103_anvio_bin_0012","BLI21_assembly103","BLI21_assembly103_000000002632_6","BLI_hgcA_clstr_0047","BLI_hgcA_HMS_0011",72.07,5.1,66.67,3135973,452,9461,6937,52651,62.6,2986,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__","RESP",0.125208790006837,0.0867339491423366,0.0159065539045144,0.219287977728094,0.0262758956291347,0.054033404925687,0.117773197212216,0.359470737604457,0.137311635520809,0.123921582299951,0.069289241713071,0.0579789046324927,0.154244726837032,0.29477776765391,NA,0.298767245582584,0.167483344090869,0.105747188555219,0.255892673871804,0.295528433236868,0.266504962471031,0.252959956681335,0.434878213454986,0.111801436057624,0,0,0,0,0,0,0,0,0,0.039696638066024,0.0515737120670026,0,0.0200516668512819,0,NA,0.0276138745307232,0,0.0470101717695269,0.0898949926785625,0.0724168577470765,0.0814609408453634,0.140411516351913,0,0.199687704359894,1114.99449578876,1169.86201833458,427.44419135597,1055.35481934343,1255.52420305284,439.646575985395,327.645061195634,200.430603956524,322.43519397869,912.487992496364,891.692290063502,428.047261300521,3509.89056940232,4158.84498317705,NA,3853.98310203157,2517.71913062902,2975.58170097973,6962.09930630484,7991.03185389289,6959.72860973375,8818.44139554762,8971.01321447281,4312.81932695531
"BLI21_assembly103_anvio_bin_0017","BLI21_assembly103","BLI21_assembly103_000000060555_5","BLI_hgcA_clstr_0027","BLI_hgcA_HMS_0012",82.72,3.8,90,3687157,742,5744,4969,23887,46.4,3856,"d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__;s__","SRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328736606484636,0.127339828995972,0.1528244872125,0.490649840794359,0.586228700128823,0.213819194063083,0,0,0,0.555752932924337,1.13462166547406,0.277378389184089,0.180465001661537,0.0651907689940249,NA,0.52466361608374,0.565000645762841,0.423091545925742,0.629264948749938,0.434501146482459,0.24438282253609,0.842469098111476,0.569715956962178,0.174726741314907,46390.3698536071,47718.3516477188,16527.1047577738,61732.4402324228,89216.7019433837,38978.8012337813,2504.25804665295,1928.23329087303,3437.68367275295,64324.6287702501,58601.7470985735,41018.5625727682,23976.3602277065,26607.0761938714,NA,66997.2621626322,57969.8540650066,61272.6030693908,58394.0479716139,48289.1951934189,52456.3291665,85585.683880248,73406.5893946413,39928.1424466554
"BLI21_assembly103_anvio_bin_0023","BLI21_assembly103","BLI21_assembly103_000000004911_1","BLI_hgcA_clstr_0006","BLI_hgcA_HMS_0002",88.49,2.59,50,4052842,788,5799,5143,21472,70.9,4227,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__UBA2241;s__","RESP",0.621781159662494,0.551145534182369,0.190066653395495,0.388958206450289,0.619544098434584,0.140135801034567,0.810253500891811,0.495478356875479,0.579387416047054,0.457357109502071,0.421537104502208,0.176751417412336,0.40100317074181,0.314429149048251,NA,0.246454617219562,0.282643269088488,0.193173554332953,0.153738505177985,0.20025549532306,0.146660683087078,0.216653946794341,0.259228331060882,0.238067023275283,0,0,0,0.0569379037209384,0.0612124100267032,0.0247781300440377,0,0,0,0,0,0,0.083686379480943,0,NA,0.0288203914526822,0.0655931470199196,0.0490685729550424,0,0,0,0.0366393342566962,0.0396225299166081,0.0781950700034434,430.013944189201,556.255032406787,235.350400894123,770.415186707931,698.343812102236,413.258794798381,183.548039481709,215.989300489665,266.231728717823,429.224278387979,415.322646442337,242.127752306591,270.09891207086,241.256727847202,NA,964.839024651247,610.346155403094,744.013922379773,360.812930582001,386.435211476562,348.562760867663,572.104147511902,616.48136480032,455.884105791749
"BLI21_assembly103_anvio_bin_0024","BLI21_assembly103","BLI21_assembly103_000000025292_5","BLI_hgcA_clstr_0025","BLI_hgcA_HMS_0008",55.44,2.16,50,2477899,297,10548,8343,47276,58.6,2198,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__","OB_FERM",0.259706712183314,0.165400249344994,0.0568186439458607,0.0928720840669482,0.175289496664427,0.113352557027676,0.11235012224303,0,0,0.0843404129398287,0.0880421309657262,0.0921279958531412,0.181651491959399,0.154562540165697,NA,0.177995582373003,0.265942929502415,0.2419034818502,0.0770196903347851,0.125230510228441,0.130036713546712,0.0301399420301723,0.0656757359144269,0.0852365928057223,0,0,0,0,0,0,0,0,0,0,0,0,0.019098708799276,0,NA,0,0,0,0,0,0,0,0,0,1086.70902005882,1129.87636125559,398.729276284596,941.898475377405,1124.2928736906,483.08003407523,286.122378285006,240.699240453079,425.924906158188,522.601304529061,503.446586282962,289.907888844766,817.112338198907,879.600785293058,NA,612.329549531061,405.146322184684,457.336478069761,199.220105183658,208.93549164599,182.361193322876,256.702634904925,267.742735385919,157.025284636766
"BLI21_assembly103_anvio_bin_0026","BLI21_assembly103","BLI21_assembly103_000000000192_3","BLI_hgcA_clstr_0054","BLI_hgcA_HMS_0001",61.49,1.44,60,4015867,412,15191,9747,95960,63.7,3275,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512632843152536,0,0.00935438872082754,0,0,0.0246721580257669,0,0,0,0,0,0,0,0.0338642634108,NA,0.0573900319842515,0,0,0,0,0,0,0,0,4932.45548753383,5709.21321995726,1894.45783350968,4391.25514837346,5204.09077304861,2208.3789481872,329.232409591649,356.753932567367,570.253660055516,843.79183628755,697.267208617675,397.625297992474,2267.10054133407,2663.93819998666,NA,2066.00874972841,1444.8537371918,1742.70669097049,1138.76133470001,1058.66176258444,1027.70904740442,998.197556865643,950.551252102541,561.818810986028
"BLI21_assembly103_dasTool_bin_0022","BLI21_assembly103","BLI21_assembly103_000000002632_6","BLI_hgcA_clstr_0047","BLI_hgcA_HMS_0011",75.44,7.46,53.33,3227695,499,8767,6468,52651,62.2,3145,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__","RESP",0.132544684824601,0.086712259283655,0.0158960953458299,0.146108678546536,0.0262566447945352,0.0108010155862224,0.117713463782982,0.359181708366662,0.137461576546524,0.106164598194934,0.0692213793326344,0.0482906346438239,0.15393579135776,0.294024988111183,NA,0.273252860480458,0.157965675851941,0.12670500585349,0.242189431858275,0.21299181864214,0.24760175167691,0.220656488209245,0.433935703715141,0.111562260681365,0,0,0,0,0,0,0,0,0,0.0396511578835642,0.0514614194444721,0,0.0199631806659916,0,NA,0.027476152147926,0,0.0468528698578502,0.089700417496513,0.0720844315484044,0.0812389103149525,0.139453431898764,0,0.198735625324629,903.311793542852,940.850437408454,364.50907754304,783.355275111696,917.029420547086,311.494863225925,304.553041234298,208.037856453863,241.978033175923,510.300056095833,472.766262258065,250.917020428523,2836.17042471853,3310.95924854168,NA,2738.50642066126,1779.24793465166,2174.53239240614,6497.40659547204,7327.69710787426,6501.23307144503,7702.00201333569,7908.57529249953,3942.06876995378
"BLI21_assembly103_dasTool_bin_0039","BLI21_assembly103","BLI21_assembly103_000000014104_7","BLI_hgcA_clstr_0059","BLI_hgcA_HMS_0003",86.7,0.68,0,5366061,297,27982,18067,140855,61.8,4254,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__","OB_FERM",0.264259659159624,0.0866787968559053,0.056311176513905,0.291174800206718,0.117807241083173,0.129618051958476,0,0,0.0518424511262862,0.145388405559303,0.293291578467657,0.0361866393283292,0.190027820672596,0.253424844450095,NA,0.353499082112906,0.312223821649419,0.316133469993556,0.140949937682717,0.208850153284577,0.120823240115464,0.354144177174185,0.322123316479236,0.141853375421214,0,0,0.00951115173428234,0.0418776068010131,0,0.0250712519048574,0,0,0,0,0,0,0,0,NA,0.0580941183643771,0.0662749528324704,0.0495434338510717,0,0,0,0.0368590148456141,0,0,950.888935753607,1059.33509095062,328.591774747381,1543.02181156024,1616.76860850146,589.258286786786,301.062444374789,377.74203368031,377.429255930314,1595.51601225824,1603.10126432196,776.717861590789,3122.29585901179,3421.81641964251,NA,5187.03710075361,3499.2644614702,3881.82162401746,2480.65567459915,2939.37216599003,2699.66794599999,4619.52909078165,4905.70114129439,2403.35783277784
"BLI21_assembly103_dasTool_bin_0044","BLI21_assembly103","BLI21_assembly103_000000004911_1","BLI_hgcA_clstr_0006","BLI_hgcA_HMS_0002",88.92,2.59,50,4403518,900,5563,4892,21472,70.8,4657,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__UBA2241;s__","RESP",0.554468265016369,0.440832344366897,0.18695640319266,0.388789694966687,0.619198800927637,0.140079754453919,0.809939322917709,0.495173234983332,0.579872671950595,0.457180736550708,0.403672106231851,0.161957926232046,0.358971117296135,0.313816995928668,NA,0.217643273217194,0.225883271411299,0.192951446622028,0.153624966675365,0.199936781249688,0.132341299463061,0.216144250804139,0.258806103628792,0.2291909576636,0,0,0,0.0155411720787247,0,0,0,0,0,0,0,0,0.0833011309944481,0,NA,0,0,0,0,0,0,0,0.0394266335259876,0.0778058400509291,437.410308669578,567.64299722097,239.852462795073,804.893686148951,715.921015938601,434.566198978667,178.517817367354,208.098463231594,251.307625447842,437.501401191932,414.246337629409,251.356766505651,262.803179412143,235.469651041508,NA,987.310196505587,619.588936605822,766.721426683896,361.884974429618,379.785682689756,346.973371520056,591.966296468936,640.607535873497,470.504126414045
"BLI21_assembly103_dasTool_bin_0050","BLI21_assembly103","BLI21_assembly103_000000060555_5","BLI_hgcA_clstr_0027","BLI_hgcA_HMS_0012",83.36,4.13,90.91,3743974,731,5825,5121,23887,46.4,3891,"d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__;s__","SRB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328578062136498,0.127271472733891,0.152597303290043,0.490019843462033,0.585274631914069,0.213574674130808,0,0,0,0.555116210369899,1.13215122777839,0.277061700794154,0.179668625993925,0.0648231960097194,NA,0.522046890810594,0.563293756039762,0.421675828720652,0.627902922475591,0.432506589290427,0.243716730944857,0.836720591392585,0.56701538036342,0.17389367215905,45171.7947526697,47926.1277485165,16657.7155076716,60480.2970286205,88041.208448588,37883.8545988942,2492.5474550178,1982.12955460642,3502.82980945786,64073.2594802888,63739.1861291882,41926.4151308561,24239.3480072756,27401.3448465717,NA,86385.8921017776,57401.2757216265,61606.0098907157,59182.8065205303,49826.5584228751,54246.8695662911,88685.464495498,78975.7131844384,41260.9199780191
"BLI21_assembly103_dasTool_bin_0055","BLI21_assembly103","BLI21_assembly103_000000000192_3","BLI_hgcA_clstr_0054","BLI_hgcA_HMS_0001",87.44,3.02,62.5,5533427,547,14807,10115,95960,64.1,4384,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",0.487824997017376,0.720259780205201,0.174075884625819,0.420640225891282,0.661887672547203,0.195129631934121,0.426376705659541,0.573660370801737,0.649735124985173,0.356401071832138,0.348947455633779,0.216139584456004,0.379219468043662,0.392759232103228,NA,0.385339157124406,0.28730781007482,0.289291130417255,1.38675008749662,1.05341872101866,0.94928111584944,0.682308715209922,0.893798863651806,0.450074428674812,0.0512375822554644,0,0.00933991949633348,0,0,0.0246428586370647,0,0,0,0,0,0,0,0.0336659329938892,NA,0.0570926545735283,0,0,0,0,0,0,0,0,7858.12829386379,8783.19389332208,3229.77552653323,8825.06647096592,9820.8940993926,5244.98431556976,317.035105084423,329.989587137747,623.975027215827,1147.17298844959,1159.97610295155,825.498562118092,4162.12834522636,5349.99345905275,NA,3686.80445508523,2837.51405148289,2540.13705756663,1452.99550299501,1351.80382642262,1427.40121154031,1375.54318121565,1429.81274962446,781.906002587864
"BLI21_assembly104_anvio_bin_0012","BLI21_assembly104","BLI21_assembly104_000000001797_13","BLI_hgcA_clstr_0034","BLI_hgcA_HMS_0006",72.74,1.35,50,4735065,231,27247,20498,142709,66.9,3402,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__;s__","FERM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0257725521032228,0.0674762432158991,0.0367323794883664,0,476.374128991289,504.974799537658,182.615872569334,601.748408686411,680.633260584837,308.070819046912,1354.25974442599,938.708319077678,1639.15399210622,1073.38139243992,951.69621542343,644.661898104076,578.448852828227,604.976470801201,NA,788.020471654626,591.29191443491,705.615469429749,3933.75166283674,4016.19328625475,3535.15651053477,4413.89702983538,4373.94360186861,1921.05349339753
"BLI21_assembly104_anvio_bin_0018","BLI21_assembly104","BLI21_assembly104_000000000648_20","BLI_hgcA_clstr_0035","BLI_hgcA_HMS_0013",75.34,1.01,0,2690683,228,19023,11801,65083,64.4,2341,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",0.414105917678454,0.505851330343235,0.141233672588525,0.556330744013592,0.63569518242385,0.248608821309271,0.343127767113296,0.524545536186002,1.05494458646071,0.566150466683104,0.60283432352129,0.247307401612528,0.428324592228437,0.436929755604089,NA,0.585666788086746,0.25589770128697,0.344240063248289,4.29406419775098,4.24497105825773,3.78718717661965,2.33838178400204,2.42932878493056,1.24500636016902,0,0,0,0,0,0,0,0,0,0.0376994774810913,0,0,0,0,NA,0,0,0,0.630309921042708,0.138220749132502,0.426904911305058,0.169373253663571,0.110640425978435,0.0712334628054228,1205.57024572395,1174.95794337366,462.243454524528,1138.69185358534,1168.67507791345,449.141893163864,537.63228917426,488.488727662012,694.885991568625,2094.59999209311,1922.03775612094,1147.17748577822,1323.70595581405,1447.55008181189,NA,1398.15171489469,1052.23829481894,1172.20570250707,24933.5986554953,23425.5901101554,22343.2017792496,10730.1644022866,10272.2204102608,5311.34012236027
"BLI21_assembly104_dasTool_bin_0010","BLI21_assembly104","BLI21_assembly104_000000000648_20","BLI_hgcA_clstr_0035","BLI_hgcA_HMS_0013",67.23,2.36,0,3038403,280,18497,10851,65083,64.1,2571,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",0.26861921885678,0.32925970286966,0.0836745035767662,0.4564662310335,0.483781085280879,0.203522704194471,0.113362191081287,0.336427706251563,0.787075692882035,0.460580247620664,0.484725022016683,0.165950412859028,0.272003133586886,0.307775849707386,NA,0.410850198948846,0.21617514444559,0.188926719125419,3.87806305921883,3.99369559985842,3.55330470080868,2.08220018803015,2.1094040044993,1.08605312875405,0,0,0,0,0,0,0,0,0,0.0373178880997993,0,0,0,0,NA,0,0,0,0.627146495973437,0.137345899901601,0.423394132165692,0.167196409141651,0.108726201489506,0.070121461230284,1192.77045509542,1150.7347588713,444.618639760275,1083.48383664606,1105.20417992176,413.886339771467,875.324391732447,614.889943969415,934.030420693415,1961.60492966781,1857.70497326936,1093.72548531957,1313.41052038836,1447.56069368107,NA,1482.00161782103,1075.24669644601,1248.69211887434,24398.160147062,22640.6214768566,21738.3213075926,9946.56161866819,9611.36950198368,4911.61388888948
"BLI21_assembly104_dasTool_bin_0041","BLI21_assembly104","BLI21_assembly104_000000001797_13","BLI_hgcA_clstr_0034","BLI_hgcA_HMS_0006",92.28,3.35,25,7054738,644,20250,10954,142709,66.1,5229,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__;s__","FERM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0255614201948078,0.0666124653995593,0.036099363506413,0,736.72483759573,771.64052589764,288.577669559236,890.335792059767,1055.49823150259,442.70802899372,2286.81821564606,1806.50043422139,1777.2789112335,1475.48719189984,1332.02588433408,899.166375635799,953.250521182648,994.377802113754,NA,1183.78112839032,896.107752119055,1071.56851652118,4993.99318490592,5524.70015262096,4517.65772389059,4998.1457658329,5618.06230764954,2413.58165117622
"BLI21_assembly104_dasTool_bin_0062","BLI21_assembly104","BLI21_assembly104_000000057862_3","BLI_hgcA_clstr_0028","BLI_hgcA_HMS_0014",88.06,5.01,36.36,4045061,753,6185,5371,35572,63.9,3832,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__","OB_FERM",0.501870709602228,0.845014187548549,0.191444825837874,0.297649347627653,0.575289723507289,0.164261217527454,0.928471001228291,0.349487420086074,0.728205351040352,0.288280156375842,0.457592788220684,0.132288937751075,0.641727645765494,0.705371442983091,NA,0.524833038811486,0.397908303016081,0.393580177644143,0.612001943797534,0.489932974855267,0.470649410650532,1.02480773706459,0.810277748594735,0.341804655586232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0516566392575373,0,0,0.141400845104071,0.0681376566970808,0,0,0.251704454661959,0.0463797142925664,1440.04204594817,1494.85817014569,482.544144244265,1724.21678428363,2357.0668692645,669.938744054789,503.537621034581,676.331134803385,921.993391188812,992.4495419583,876.686292905356,472.637700055435,1983.62523557751,2294.58193042565,NA,1968.3579963183,1414.65317750497,1661.34739997136,4338.45869439271,5816.37274321798,4116.35669706455,9592.05533325862,9716.0985427494,5229.42860094336
"BLI21_assembly105_anvio_bin_0001","BLI21_assembly105","BLI21_assembly105_000000000634_33","BLI_hgcA_clstr_0035","BLI_hgcA_HMS_0013",94.59,1.38,0,4087377,85,131830,48086,253111,63.9,3178,"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__","OB_FERM",0.250308477791386,0.39639002889483,0.110239174924409,0.335748899577278,0.441830502380489,0.181169021354043,0.345617191708191,0.528520191456809,1.06319797032577,0.405062955863974,0.489253384404031,0.162685527484631,0.285636514485306,0.319207203288098,NA,0.409632121162075,0.194652206627467,0.170183370408709,3.94111764188037,3.99289512701151,3.56912266200913,2.06900210171019,2.15441367185464,1.14944867070413,0,0,0,0,0,0,0,0,0,0.0381490639762897,0,0,0,0,NA,0,0,0,0.630681349535009,0.138195437545565,0.429889689982101,0.168628080951496,0.109280016002507,0.0716128149408182,1586.50385597071,1627.1350229805,630.845411556136,1576.98763313994,1710.25227988833,600.176816032782,561.209932006403,361.859949225921,582.549540340077,2609.16970921127,2410.84436249444,1366.96633639599,1833.19458563175,2162.03130590025,NA,2284.91979945888,1687.2484251673,1765.41708577839,32335.93069891,30128.3683810575,30013.6903261329,13745.9629501709,13108.1178345204,7066.40737650361
